Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Cơm Gà Xối Mỡ & Cơm Chiên Dương Châu - Gò Dầu,_._,"220/2 Gò Dầu, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-com-chien-duong-chau-go-dau
"Quán Like - Cơm Gà Xối Mỡ, Mì Xào Bò & Bò Né",_._,"106 Đường DC9, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-like-com-ga-xoi-mo-mi-xao-bo-bo-ne
Quán Hạnh Lim - Cơm Gà Xối Mỡ,_._,"103 Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-hanh-lim-com-ga-xoi-mo
Phi Hiếu 4 - Cơm Gà Xối Mỡ,_._,"5 Đường C2,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phi-hieu-4-com-ga-xoi-mo
Đương Ký - Cơm Gà Xối Mỡ,_._,"9/10 Kênh 19 Tháng 5, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/duong-ky-com-ga-xoi-mo
Cơm Gà Xối Mỡ - Hà Quán,_._,"86 Tây Thạnh, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-ha-quan
Thanh Thanh - Cơm Gà Xối Mỡ,_._,"423 Âu Cơ, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thanh-thanh-com-ga-xoi-mo
Cơm Gà Xối Mỡ Kỳ Khôi 268,_._,"268 Trịnh Đình Trọng, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-ky-khoi-268
Ngọc Yến - Cơm Gà Xối Mỡ,_._,"73 Đỗ Bí, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ngoc-yen-com-ga-xoi-mo
Cầu Xéo - Cơm Gà Xối Mỡ,_._,"137 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cau-xeo-com-ga-xoi-mo
Nhà Lan - Cơm Gà Xối Mỡ,_._,"50/6 Tô Hiệu, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-lan-com-ga-xoi-mo
Cơm Gà Xối Mỡ 29 - Cơm Gà Xối Mỡ - Luỹ Bán Bích,_._,"29 Lũy Bán Bích, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-29-com-ga-xoi-mo-luy-ban-bich.skrhxy
Cơm Gà Xối Mỡ Chín Đạt - Cơm Gà - Cầu Xéo,_._,"78 Cầu Xéo, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-chin-dat-com-ga-le-trong-tan
Cơm Gà Xối Mỡ Minh Hoa - Cây Keo,_._,"36 Cây Keo, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-minh-hoa-cay-keo
Cơm Gà Xối Mỡ Hương Giang - Tân Quý,_._,"140 Tân Quý, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-huong-giang-tan-quy
Dậu Ký - Cơm Gà Xối Mỡ - Khuông Việt,_._,"18A/216 Khuông Việt, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/dau-ky-com-ga-xoi-mo-khuong-viet.aj1rl9
Cơm Chiên Gà Xối Mỡ - Lũy Bán Bích,_._,"464D Lũy Bán Bích, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-ga-xoi-mo-luy-ban-bich
Thủy Ngân - Bò Bít Tết & Cơm Gà Xối Mỡ,_._,"274 Quách Đình Bảo, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thuy-ngan-bo-bit-tet-com-ga-xoi-mo
Cơm Gà Xối Mỡ - Tư Kiều 4,_._,"26 Hòa Bình, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-tu-kieu-4
Như Ý - Cơm Gà Xối Mỡ & Đồ Ăn Vặt,_._,"110 Lê Lư, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nhu-y-com-ga-xoi-mo-do-an-vat
Minh Hiếu - Cơm Chiên Gà Xối Mỡ & Mì Xào - Tân Hương,_._,"15A Tân Hương, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/minh-hieu-com-chien-ga-xoi-mo-mi-xao-tan-huong.dsfwbx
Cơm Gà Xối Mỡ Cẩm Tú - Ăn Vặt & Món Xào - Thạch Lam,_._,"428 Thạch Lam, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-cam-tu-an-vat-mon-xao-thach-lam.cyo1vh
Quán Gạo - Cơm Gà Xối Mỡ Quảng Đông & Cơm Xíu Mại - Lê Thúc Hoạch,_._,"105a Lê Thúc Hoạch, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-gao-com-ga-xoi-mo-quang-dong-com-xiu-mai-le-thuc-hoach
Cơm Gà Phú Quốc & Cơm Gà Xối Mỡ - Đường C2,_._,"7 Đường C2, P. 15,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-phu-quoc-com-ga-xoi-mo-duong-c2
Đại Lợi Food & Drink,_._,"40 Huỳnh Thiện Lộc, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/dai-loi-food-drink
Bảo Lộc - Cơm Gà Xối Mỡ,_._,"55 Đường S11, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bao-loc-com-ga-xoi-mo
Cơm Gà Xối Mỡ Trang - Độc Lập,_._,"322 Độc Lập, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-trang-doc-lap
Bin Bin Cơm Gà Xối Mỡ - Cơm Gà Xối Mỡ - Khuông Việt,_._,"B3 012 Khuông Việt, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bin-bin-com-ga-xoi-mo-com-ga-xoi-mo-khuong-viet.7k4ofg
Bánh Mì Số 7,9.0,"7 Bùi Xuân Phái, P. Tây Thạnh,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/banh-mi-so-7
Bánh Mì Phương Thảo - Thoại Ngọc Hầu,8.6,"55 Thoại Ngọc Hầu,Quận Tân Phú,TP. HCM",3,https://www.foody.vn/ho-chi-minh/banh-mi-phuong-thao-thoai-ngoc-hau
Cơm Gà Xối Mỡ Đại Kê - Tân Sơn Nhì,_._,"111 Tân Sơn Nhì, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-dai-ke-tan-son-nhi
Tấn Phát - Cơm Gà Xối Mỡ & Phá Lấu Bò,_._,"19/5 Thạch Lam, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tan-phat-com-ga-xoi-mo-pha-lau-bo
Phúc Ký 107 - Cơm Gà Xối Mỡ - Tân Sơn Nhì,_._,"303/3 Tân Sơn Nhì, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phuc-ky-107-com-ga-xoi-mo-tan-son-nhi
Chicken Go Saigon - Shop Online,4.8,"111 Lê Sát, P. Tân Quý,Quận Tân Phú,TP. HCM",25,https://www.foody.vn/ho-chi-minh/chicken-go-saigon-shop-online
HIỀN KÝ - Cơm Gà Xối Mỡ & Mì Trộn HongKong - Ý Lan,_._,"4 Ý Lan, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hien-ky-com-ga-xoi-mo-mi-tron-hongkong-y-lan
Dung Food - Giò Chả & Trứng,_._,"13 Đỗ Thừa Luông, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/dung-food-gio-cha-trung
Bánh Cuốn Cô Thúy - Bánh Cuốn Nam Định - Hà Thị Đát,_._,"44 Hà Thị Đát, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-cuon-co-thuy-banh-cuon-nam-dinh-ha-thi-dat
Cơm Gà Đăng Khoa,_._,"146 Gò Dầu, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-dang-khoa
Quán Cơm Gà Gia Lâm - Trịnh Đình Trọng,_._,"237/8 Trịnh Đình Trọng, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-ga-gia-lam-trinh-dinh-trong
Cơm Gà Gáy Sớm - Tân Kỳ Tân Quý,9.2,"315 Tân Kỳ Tân Quý, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",3,https://www.foody.vn/ho-chi-minh/com-ga-gay-som-tan-ky-tan-quy
Hệ thống Cơm Gà Út Hà,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/com-ga-ut-ha?c=ho-chi-minh
Cơm Gà & Trà Sữa - Bếp Nhà Xuân Hương,_._,"75/45 Lý Thánh Tông, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-tra-sua-bep-nha-xuan-huong
Quang Ký - Cơm Chiên & Mì Xào,6.6,"006 Lô A Chung Cư Sơn Kỳ, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quang-ky-com-chien-mi-xao
Thần Đèn Quán - Trịnh Đình Trọng,_._,"Đối Diện 132 Trịnh Đình Trọng, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/than-den-quan-trinh-dinh-trong
Quán Ăn Khang Phong,_._,"55 Nguyễn Nhữ Lãm, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-khang-phong
Ẩm Thực 246 Ông Chủ Mới - Hải Sản & Lẩu,_._,"246 Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-246-ong-chu-moi-hai-san-lau
Bánh Mì Minh Thư,7.4,"375 Tân Sơn Nhì,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/banh-mi-minh-thu
"Bánh Mì Hamburger, Gà Chiên & Trà Sữa",_._,"015 Lô D Chung Cư Nhiêu Lộc C, Tân Hương, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-hamburger-ga-chien-tra-sua
Cơm Gà Sochi,2.8,"62 Văn Cao, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-ga-sochi
"Hùng Ký - Bánh Mì, Bánh Hỏi & Heo Quay",6.3,"37 Cây Keo,Quận Tân Phú,TP. HCM",4,https://www.foody.vn/ho-chi-minh/hung-ky-banh-mi-banh-hoi-heo-quay
Quán Cơm Tấm 231,_._,"231 Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-tam-231
Quán Phố Nướng Miền Tây - Bia Sệt,1.0,"87 Kênh Tân Hóa,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quan-pho-nuong-mien-tay-bia-set
The Pi Neo - Coffee & Tea,7.7,"15 Vườn Lài, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",10,https://www.foody.vn/ho-chi-minh/the-pi-coffee-tea
Quán Ăn Sáu Thành - Điểm Tâm Sáng & Cơm Trưa,7.0,"D008 Chung Cư Tây Thạnh, Đường C2, P. Tây Thạnh,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-an-sau-thanh-diem-tam-sang-com-trua
1988 - Quán Ốc & Lẩu,_._,"171C Kênh Tân Hóa, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/1988-quan-oc-lau
Minh Hoa - Quán Cơm Bình Dân,_._,"36 Cây Keo,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/minh-hoa-quan-com-binh-dan
Hội Quán Tây Bắc,_._,"36 Kênh Tân Hóa, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hoi-quan-tay-bac
Chính Ký Mì Gia - Quán Ăn Gia Đình,5.4,"20L Gò Dầu, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",4,https://www.foody.vn/ho-chi-minh/chinh-ky-mi-gia-quan-an-gia-dinh
Quyền Ký Mì Gia - Cơm Chiên & Mì Xào,_._,"2 Thống Nhất,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quyen-ky-mi-gia-com-chien-mi-xao
BUR Coffee & Tea,8.8,"79A Phạm Văn Xảo, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",8,https://www.foody.vn/ho-chi-minh/bur-coffee-tea
Hệ thống Bánh Mì Tuấn Mập,7.1,"4chi nhánh,4",3,https://www.foody.vn/thuong-hieu/banh-mi-tuan-map?c=ho-chi-minh
Quán Cơm Tấm 231,_._,"231 Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-tam-231
Quyền Ký Mì Gia - Cơm Chiên & Mì Xào,_._,"2 Thống Nhất,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quyen-ky-mi-gia-com-chien-mi-xao
Gà Đi Bộ - Thành Công,_._,"294 Thành Công, P. Tân Thành,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-di-bo-thanh-cong
Crystal Jade Kitchen - Aeon Mall Tân Phú,8.1,"Lô T22 - T35, Tầng 3 Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",11,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-aeon-mall-tan-phu
Hutong - Hotpot Paradise - AEON Mall Tân Phú,7.7,"Lô T42, Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",8,https://www.foody.vn/ho-chi-minh/hutong-hotpot-paradise-aeon-mall-tan-phu
Lavida - Mì Cay & Cơm Gà - Tân Sơn Nhì,7.0,"438 Tân Sơn Nhì, P. Tân Quý,Quận Tân Phú,TP. HCM",5,https://www.foody.vn/ho-chi-minh/lavida-mi-cay-com-ga-tan-son-nhi
Cơm Chiên - Thoại Ngọc Hầu,_._,"198/1 Thoại Ngọc Hầu, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-thoai-ngoc-hau
"Hùng Ký - Bánh Mì, Bánh Hỏi & Heo Quay",6.3,"37 Cây Keo,Quận Tân Phú,TP. HCM",4,https://www.foody.vn/ho-chi-minh/hung-ky-banh-mi-banh-hoi-heo-quay
1988 - Quán Ốc & Lẩu,_._,"171C Kênh Tân Hóa, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/1988-quan-oc-lau
Quán Phố Nướng Miền Tây - Bia Sệt,1.0,"87 Kênh Tân Hóa,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quan-pho-nuong-mien-tay-bia-set
Quán Cô Phúc - Hủ Tiếu Xào,_._,"39C 011 Khuông Việt, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-co-phuc-hu-tieu-xao
Cơm Gà Xuân Mai,_._,"62/3A Lưu Chí Hiếu, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xuan-mai
Ẩm Thực Vườn Tre - Gà Hấp Mắm Nhĩ,1.0,"126A Tô Hiệu, P. Hiệp Tân,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/am-thuc-vuon-tre-ga-hap-mam-nhi
Dì Mai - Tào Phớ - Shop Online,_._,"423/1 Âu Cơ, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/di-mai-tao-pho-shop-online
Cô Năm - Cháo Lòng - Vườn Lài,_._,"283 Vườn Lài, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/co-nam-chao-long-vuon-lai
Ăn Vặt Tũn Tĩn - Lũy Bán Bích,7.8,"711/9 Lũy Bán Bích, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/an-vat-tun-tin
"Đệ Nhất Quán - Bò, Gà & Hải Sản - Hoà Bình",_._,"233 - 235 Hoà Bình, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/de-nhat-quan-bo-ga-hai-san-hoa-binh
Phở Lan Hương - Bờ Bao Tân Thắng,_._,"169 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pho-lan-huong-bo-bao-tan-thang
Phở Gà Ngon - Cây Keo,_._,"150 Cây Keo, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pho-ga-ngon-cay-keo
Tam Phuc Food - Mì Cay Khô,_._,"154/10 Gò Dầu, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tam-phuc-food-mi-cay-kho
Phở Bằng Nam Định - Trương Vĩnh Ký,9.0,"61 Trương Vĩnh Ký, P. Tân Thành,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/pho-bang-nam-dinh-truong-vinh-ky
Bảo Thy - Quán Ăn Âu - Á,_._,"28/3 Nguyễn Nhữ Lãm, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bao-thy-quan-an-au-a
Cơm Chiên - Thoại Ngọc Hầu,_._,"198/1 Thoại Ngọc Hầu, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-thoai-ngoc-hau
A Dổi - Gà Ta Quán - AEON Mall Tân Phú,8.3,"Lô T41 Tầng 3, AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",6,https://www.foody.vn/ho-chi-minh/a-doi-ga-ta-quan-aeon-mall-tan-phu
Taiwan Power Bakery - Coffee & Tea,4.0,"80 Trương Vĩnh Ký, P. Tân Thành,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/taiwan-power-coffee
Foodee Restop - Aeon Mall Tân Phú Celadon,7.1,"T36, Tầng 3 Aeon Mall Tân Phú Celadon,Quận Tân Phú,TP. HCM",6,https://www.foody.vn/ho-chi-minh/foodee-restop-aeon-mall-tan-phu-celadon
Thai Express - Món Thái - AEON Mall Tân Phú,7.1,"Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",5,https://www.foody.vn/ho-chi-minh/thai-express-mon-thai-aeon-mall-tan-phu
Star Net Coffee & Food - Trịnh Đình Thảo,_._,"23 Trịnh Đình Thảo, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/star-net-coffee-food-trinh-dinh-thao
Quán 271 - Hủ Tiếu Xào,_._,"271 Khuông Việt, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-271-hu-tieu-xao
Total Box - Lê Trọng Tấn,_._,"89/35 Lê Trọng Tấn, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/total-box-le-trong-tan
Hệ thống Cơm Chiên Giòn,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/com-chien-gion?c=ho-chi-minh
Sang Ký - Hủ Tiếu Xào & Mì Xào Giòn,_._,"169B Trần Thủ Độ, P. Phú Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/sang-ky-hu-tieu-xao-mi-xao-gion
Bánh Cuốn & Cháo Lòng Nam Định,_._,"114 Nguyễn Súy, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-cuon-chao-long-nam-dinh
"Quán 47 - Cá Sấu Cháy Tỏi, Lưỡi Ngỗng Xông Khói & Các Món Nhậu Bình Dân",8.0,"47/3 Hòa Bình, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-47-ca-sau-chay-toi-luoi-ngong-xong-khoi-cac-mon-nhau-binh-dan
You Juice & Coffee,_._,"373 Lũy Bán Bích, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/you-juice-coffee
Cơm Gà Hải Ký - Trịnh Đình Trọng,_._,"149/37 Trịnh Đình Trọng, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-hai-ky-trinh-dinh-trong
Co Chi - Dim Sum & Ăn Vặt,6.4,"13/1/3  Lương Thế Vinh, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",8,https://www.foody.vn/ho-chi-minh/co-chi-dim-sum-an-vat
Phở 24 - Babylon Âu Cơ,_._,"Shophouse B00.5 - 1 Babylon Apartment, 683 Âu Cơ, P.Tân Thành,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pho-24-babylon-au-co
CƠM CHIÊN - MISA F&B,_._,"40-42 Nguyễn Cửu Đàm, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-misa-f-b
Vú Heo Bảo,_._,"164 Tô Hiệu, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vu-heo-bao
Cốm - Ăn Vặt Hà Nội,9.2,"021 Lô H Đường C8, P. Tây Thạnh,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-an-vat-ha-noi
Bánh Bao Thọ Phát - Gò Dầu,5.5,"59 Gò Dầu, P. Tân Quý,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/banh-bao-tho-phat-go-dau
"Nina - Đồ Ăn Nhanh, Ăn Vặt & Trà Sữa",_._,"29 Nguyễn Nhữ Lãm, P. Phú Thọ Hoà,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nina-do-an-nhanh-an-vat-tra-sua
Há Cảo Dim Sum 10 Vị - Tây Thạnh,_._,"229/56/24 Tây Thạnh, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ha-cao-dim-sum-10-vi-tay-thanh
Bảo Thy - Quán Ăn Âu - Á,_._,"28/3 Nguyễn Nhữ Lãm, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bao-thy-quan-an-au-a
Trống Cơm - Vietnamese Casual Food - AEON Mall Tân Phú,8.1,"Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",18,https://www.foody.vn/ho-chi-minh/trong-com-vietnamese-casual-food-aeon-mall-tan-phu
Ẩm Thực Miền Trung - Bờ Bao Tân Thắng,_._,"93/18 Đường Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-mien-trung-bo-bao-tan-thang
Biubiu Ice Cream & Tea - Bờ Bao Tân Thắng,_._,"67/66/15A Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/biubiu-ice-cream-tea-bo-bao-tan-thang
Nhoy Tea - Trà Sữa & Bánh Tráng - Luỹ Bán Bích,_._,"412/13 Luỹ Bán Bích, P. Hoà Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nhoy-tea-tra-sua-banh-trang-luy-ban-bich
Sanji Bento - Cơm Gà & Cơm Ba Rọi Chiên - 71 Nguyễn Văn Săng,_._,"71 Nguyễn Văn Săng, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/sanji-bento-com-ga-com-ba-roi-chien-71-nguyen-van-sang
Cơm Niêu Ngô Đồng - Chuẩn Vị Hà Thành - Dương Đức Hiền,_._,"56B Dương Đức Hiền, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-nieu-ngo-dong-chuan-vi-ha-thanh-duong-duc-hien
Hệ thống Cơm Chiên Giòn,5.0,"2chi nhánh,2",1,https://www.foody.vn/thuong-hieu/com-chien-gion?c=ho-chi-minh
Dê Tươi Hey Bro - Đường DC 13,_._,"5-7-9 Đường DC 13, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/de-tuoi-hey-bro-duong-dc-13
DimSum Tôn Gia 宋家點心 - Khuông Việt,_._,"281/1 Khuông Việt, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/dimsum-ton-gia-%E5%AE%8B%E5%AE%B6%E9%BB%9E%E5%BF%83-khuong-viet
Lúa Drink & Food - Bánh Tiêu - Văn Cao,6.0,"13A Văn Cao, P. Phú Thạnh,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/lua-drink-food-banh-tieu-van-cao.38nwmt
"Hồng Liêm Ký - Cơm Chiên, Mì Xào & Cháo",_._,"515 Kênh Tân Hoá, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hong-liem-ky-com-chien-mi-xao-chao
Đặc Sản 3 Miền - Thực Phẩm & Ăn Vặt - Lũy Bán Bích,_._,"412/13 Lũy Bán Bích, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/dac-san-3-mien-thuc-pham-an-vat-luy-ban-bich.6zpsaq
Thiên Hà 005 - Cơm Tấm & Bánh Mì - Đường DC13,_._,"5 Đường DC13, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thien-ha-005-com-tam-banh-mi-duong-dc13.6k9e80
Cháo Lòng Hấp Nam Định - 62 Đỗ Thừa Luông,_._,"62 Đỗ Thừa Luông, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-long-hap-nam-dinh-62-do-thua-luong.ai3cbz
